Time	Amp	Volt	AH	Temp_1		
5991	12.5	2.08	20.7	32.5	
6001	12.5	2.08	20.8	32	
6011	12.5	2.08	20.8	32	
6021	12.5	2.08	20.9	32.5	
6031	12.5	2.08	20.9	32.5	
6041	12.5	2.08	20.9	32.5	
6051	12.5	2.08	21	32.5	
6061	12.5	2.08	21	32	
6071	12.5	2.08	21	32.5	
6081	12.5	2.08	21.1	32.5	
6091	12.5	2.08	21.1	32.5	
6101	12.5	2.08	21.1	32.5	
6111	12.5	2.09	21.2	32.5	
6121	12.5	2.09	21.2	32.5	
6131	12.5	2.09	21.2	32.5	
6141	12.5	2.09	21.3	32.5	
6151	12.5	2.09	21.3	32.5	
6161	12.5	2.09	21.3	32.5	
6171	12.5	2.09	21.4	32.5	
6180.2	12.5	2.1	21.4	32.5	
6181.2	0	2.03	21.4	32.5	
6182.2	0	2.02	21.4	32.5	
6183.2	0	2.02	21.4	32.5	
6184.2	0	2.02	21.4	32.5	
6185.2	0	2.02	21.4	32.5	
6186.2	0	2.01	21.4	32.5	
6187.2	0	2.01	21.4	32.5	
6188.2	0	2.01	21.4	32.5	
6189.2	0	2.01	21.4	32.5	
6190.2	0	2.01	21.4	32.5	
6191.2	0	2.01	21.4	32.5	
6192.2	0	2.01	21.4	32.5	
6193.2	0	2	21.4	32.5	
6194.2	0	2.01	21.4	32.5	
6195.2	0	2	21.4	32	
6196.2	0	2	21.4	32.5	
6197.2	0	2	21.4	32.5	
6198.2	0	2	21.4	32.5	
6199.2	0	2	21.4	32.5	
6200.2	0	2	21.4	32.5	
6201.2	0	2	21.4	32.5	
6202.2	0	2	21.4	32.5	
6203.2	0	2	21.4	32.5	
6204.2	0	2	21.4	32.5	
6205.2	0	2	21.4	32.5	
6206.2	0	1.99	21.4	32.5	
6207.2	0	2	21.4	32.5	
6208.2	0	1.99	21.4	32.5	
6209.2	0	1.99	21.4	32.5	
6210.2	0	1.99	21.4	32.5	
6211.2	0	1.99	21.4	32.5	
6212.2	0	1.99	21.4	32.5	
6213.2	0	1.99	21.4	32.5	
6214.2	0	1.99	21.4	32.5	
6215.2	0	1.99	21.4	32.5	
6216.2	0	1.99	21.4	32.5	
6217.2	0	1.99	21.4	32.5	
6218.2	0	1.99	21.4	32.5	
6219.2	0	1.99	21.4	32.5	
6220.2	0	1.99	21.4	32.5	
6221.2	0	1.99	21.4	32.5	
6222.2	0	1.99	21.4	32.5	
6223.2	0	1.98	21.4	32.5	
6224.2	0	1.99	21.4	32.5	
6225.2	0	1.99	21.4	32.5	
6226.2	0	1.99	21.4	32.5	
6227.2	0	1.98	21.4	32.5	
6228.2	0	1.99	21.4	32	
6229.2	0	1.98	21.4	32.5	
6230.2	0	1.98	21.4	32.5	
6231.2	0	1.98	21.4	32.5	
6232.2	0	1.99	21.4	32.5	
6233.2	0	1.98	21.4	32.5	
6234.2	0	1.98	21.4	32	
6235.2	0	1.98	21.4	32.5	
